File Definition, /mnt/hgfs/OpenSatKit/cosmos/config/tools/table_manager/cfe_sb_routes.txt
File Binary, /mnt/hgfs/OpenSatKit/cosmos/cfs_kit/file_server/cfe_sb_route.dat

CFE_SB PIPE INFO
Label, Value
REC950_MSG_ID, 0x0000, 
REC950_PIPE_ID, 0, 
REC950_STATE, DISABLED, 
REC950_MSG_CNT, 0, 
REC950_APP_NAME, , 
REC950_PIPE_NAME, , 
REC951_MSG_ID, 0x0000, 
REC951_PIPE_ID, 0, 
REC951_STATE, DISABLED, 
REC951_MSG_CNT, 0, 
REC951_APP_NAME, , 
REC951_PIPE_NAME, , 
REC952_MSG_ID, 0x0000, 
REC952_PIPE_ID, 0, 
REC952_STATE, DISABLED, 
REC952_MSG_CNT, 0, 
REC952_APP_NAME, , 
REC952_PIPE_NAME, , 
REC953_MSG_ID, 0x0000, 
REC953_PIPE_ID, 0, 
REC953_STATE, DISABLED, 
REC953_MSG_CNT, 0, 
REC953_APP_NAME, , 
REC953_PIPE_NAME, , 
REC954_MSG_ID, 0x0000, 
REC954_PIPE_ID, 0, 
REC954_STATE, DISABLED, 
REC954_MSG_CNT, 0, 
REC954_APP_NAME, , 
REC954_PIPE_NAME, , 
REC955_MSG_ID, 0x0000, 
REC955_PIPE_ID, 0, 
REC955_STATE, DISABLED, 
REC955_MSG_CNT, 0, 
REC955_APP_NAME, , 
REC955_PIPE_NAME, , 
REC956_MSG_ID, 0x0000, 
REC956_PIPE_ID, 0, 
REC956_STATE, DISABLED, 
REC956_MSG_CNT, 0, 
REC956_APP_NAME, , 
REC956_PIPE_NAME, , 
REC957_MSG_ID, 0x0000, 
REC957_PIPE_ID, 0, 
REC957_STATE, DISABLED, 
REC957_MSG_CNT, 0, 
REC957_APP_NAME, , 
REC957_PIPE_NAME, , 
REC958_MSG_ID, 0x0000, 
REC958_PIPE_ID, 0, 
REC958_STATE, DISABLED, 
REC958_MSG_CNT, 0, 
REC958_APP_NAME, , 
REC958_PIPE_NAME, , 
REC959_MSG_ID, 0x0000, 
REC959_PIPE_ID, 0, 
REC959_STATE, DISABLED, 
REC959_MSG_CNT, 0, 
REC959_APP_NAME, , 
REC959_PIPE_NAME, , 
REC960_MSG_ID, 0x0000, 
REC960_PIPE_ID, 0, 
REC960_STATE, DISABLED, 
REC960_MSG_CNT, 0, 
REC960_APP_NAME, , 
REC960_PIPE_NAME, , 
REC961_MSG_ID, 0x0000, 
REC961_PIPE_ID, 0, 
REC961_STATE, DISABLED, 
REC961_MSG_CNT, 0, 
REC961_APP_NAME, , 
REC961_PIPE_NAME, , 
REC962_MSG_ID, 0x0000, 
REC962_PIPE_ID, 0, 
REC962_STATE, DISABLED, 
REC962_MSG_CNT, 0, 
REC962_APP_NAME, , 
REC962_PIPE_NAME, , 
REC963_MSG_ID, 0x0000, 
REC963_PIPE_ID, 0, 
REC963_STATE, DISABLED, 
REC963_MSG_CNT, 0, 
REC963_APP_NAME, , 
REC963_PIPE_NAME, , 
REC964_MSG_ID, 0x0000, 
REC964_PIPE_ID, 0, 
REC964_STATE, DISABLED, 
REC964_MSG_CNT, 0, 
REC964_APP_NAME, , 
REC964_PIPE_NAME, , 
REC965_MSG_ID, 0x0000, 
REC965_PIPE_ID, 0, 
REC965_STATE, DISABLED, 
REC965_MSG_CNT, 0, 
REC965_APP_NAME, , 
REC965_PIPE_NAME, , 
REC966_MSG_ID, 0x0000, 
REC966_PIPE_ID, 0, 
REC966_STATE, DISABLED, 
REC966_MSG_CNT, 0, 
REC966_APP_NAME, , 
REC966_PIPE_NAME, , 
REC967_MSG_ID, 0x0000, 
REC967_PIPE_ID, 0, 
REC967_STATE, DISABLED, 
REC967_MSG_CNT, 0, 
REC967_APP_NAME, , 
REC967_PIPE_NAME, , 
REC968_MSG_ID, 0x0000, 
REC968_PIPE_ID, 0, 
REC968_STATE, DISABLED, 
REC968_MSG_CNT, 0, 
REC968_APP_NAME, , 
REC968_PIPE_NAME, , 
REC969_MSG_ID, 0x0000, 
REC969_PIPE_ID, 0, 
REC969_STATE, DISABLED, 
REC969_MSG_CNT, 0, 
REC969_APP_NAME, , 
REC969_PIPE_NAME, , 
REC970_MSG_ID, 0x0000, 
REC970_PIPE_ID, 0, 
REC970_STATE, DISABLED, 
REC970_MSG_CNT, 0, 
REC970_APP_NAME, , 
REC970_PIPE_NAME, , 
REC971_MSG_ID, 0x0000, 
REC971_PIPE_ID, 0, 
REC971_STATE, DISABLED, 
REC971_MSG_CNT, 0, 
REC971_APP_NAME, , 
REC971_PIPE_NAME, , 
REC972_MSG_ID, 0x0000, 
REC972_PIPE_ID, 0, 
REC972_STATE, DISABLED, 
REC972_MSG_CNT, 0, 
REC972_APP_NAME, , 
REC972_PIPE_NAME, , 
REC973_MSG_ID, 0x0000, 
REC973_PIPE_ID, 0, 
REC973_STATE, DISABLED, 
REC973_MSG_CNT, 0, 
REC973_APP_NAME, , 
REC973_PIPE_NAME, , 
REC974_MSG_ID, 0x0000, 
REC974_PIPE_ID, 0, 
REC974_STATE, DISABLED, 
REC974_MSG_CNT, 0, 
REC974_APP_NAME, , 
REC974_PIPE_NAME, , 
REC975_MSG_ID, 0x0000, 
REC975_PIPE_ID, 0, 
REC975_STATE, DISABLED, 
REC975_MSG_CNT, 0, 
REC975_APP_NAME, , 
REC975_PIPE_NAME, , 
REC976_MSG_ID, 0x0000, 
REC976_PIPE_ID, 0, 
REC976_STATE, DISABLED, 
REC976_MSG_CNT, 0, 
REC976_APP_NAME, , 
REC976_PIPE_NAME, , 
REC977_MSG_ID, 0x0000, 
REC977_PIPE_ID, 0, 
REC977_STATE, DISABLED, 
REC977_MSG_CNT, 0, 
REC977_APP_NAME, , 
REC977_PIPE_NAME, , 
REC978_MSG_ID, 0x0000, 
REC978_PIPE_ID, 0, 
REC978_STATE, DISABLED, 
REC978_MSG_CNT, 0, 
REC978_APP_NAME, , 
REC978_PIPE_NAME, , 
REC979_MSG_ID, 0x0000, 
REC979_PIPE_ID, 0, 
REC979_STATE, DISABLED, 
REC979_MSG_CNT, 0, 
REC979_APP_NAME, , 
REC979_PIPE_NAME, , 
REC980_MSG_ID, 0x0000, 
REC980_PIPE_ID, 0, 
REC980_STATE, DISABLED, 
REC980_MSG_CNT, 0, 
REC980_APP_NAME, , 
REC980_PIPE_NAME, , 
REC981_MSG_ID, 0x0000, 
REC981_PIPE_ID, 0, 
REC981_STATE, DISABLED, 
REC981_MSG_CNT, 0, 
REC981_APP_NAME, , 
REC981_PIPE_NAME, , 
REC982_MSG_ID, 0x0000, 
REC982_PIPE_ID, 0, 
REC982_STATE, DISABLED, 
REC982_MSG_CNT, 0, 
REC982_APP_NAME, , 
REC982_PIPE_NAME, , 
REC983_MSG_ID, 0x0000, 
REC983_PIPE_ID, 0, 
REC983_STATE, DISABLED, 
REC983_MSG_CNT, 0, 
REC983_APP_NAME, , 
REC983_PIPE_NAME, , 
REC984_MSG_ID, 0x0000, 
REC984_PIPE_ID, 0, 
REC984_STATE, DISABLED, 
REC984_MSG_CNT, 0, 
REC984_APP_NAME, , 
REC984_PIPE_NAME, , 
REC985_MSG_ID, 0x0000, 
REC985_PIPE_ID, 0, 
REC985_STATE, DISABLED, 
REC985_MSG_CNT, 0, 
REC985_APP_NAME, , 
REC985_PIPE_NAME, , 
REC986_MSG_ID, 0x0000, 
REC986_PIPE_ID, 0, 
REC986_STATE, DISABLED, 
REC986_MSG_CNT, 0, 
REC986_APP_NAME, , 
REC986_PIPE_NAME, , 
REC987_MSG_ID, 0x0000, 
REC987_PIPE_ID, 0, 
REC987_STATE, DISABLED, 
REC987_MSG_CNT, 0, 
REC987_APP_NAME, , 
REC987_PIPE_NAME, , 
REC988_MSG_ID, 0x0000, 
REC988_PIPE_ID, 0, 
REC988_STATE, DISABLED, 
REC988_MSG_CNT, 0, 
REC988_APP_NAME, , 
REC988_PIPE_NAME, , 
REC989_MSG_ID, 0x0000, 
REC989_PIPE_ID, 0, 
REC989_STATE, DISABLED, 
REC989_MSG_CNT, 0, 
REC989_APP_NAME, , 
REC989_PIPE_NAME, , 
REC990_MSG_ID, 0x0000, 
REC990_PIPE_ID, 0, 
REC990_STATE, DISABLED, 
REC990_MSG_CNT, 0, 
REC990_APP_NAME, , 
REC990_PIPE_NAME, , 
REC991_MSG_ID, 0x0000, 
REC991_PIPE_ID, 0, 
REC991_STATE, DISABLED, 
REC991_MSG_CNT, 0, 
REC991_APP_NAME, , 
REC991_PIPE_NAME, , 
REC992_MSG_ID, 0x0000, 
REC992_PIPE_ID, 0, 
REC992_STATE, DISABLED, 
REC992_MSG_CNT, 0, 
REC992_APP_NAME, , 
REC992_PIPE_NAME, , 
REC993_MSG_ID, 0x0000, 
REC993_PIPE_ID, 0, 
REC993_STATE, DISABLED, 
REC993_MSG_CNT, 0, 
REC993_APP_NAME, , 
REC993_PIPE_NAME, , 
REC994_MSG_ID, 0x0000, 
REC994_PIPE_ID, 0, 
REC994_STATE, DISABLED, 
REC994_MSG_CNT, 0, 
REC994_APP_NAME, , 
REC994_PIPE_NAME, , 
REC995_MSG_ID, 0x0000, 
REC995_PIPE_ID, 0, 
REC995_STATE, DISABLED, 
REC995_MSG_CNT, 0, 
REC995_APP_NAME, , 
REC995_PIPE_NAME, , 
REC996_MSG_ID, 0x0000, 
REC996_PIPE_ID, 0, 
REC996_STATE, DISABLED, 
REC996_MSG_CNT, 0, 
REC996_APP_NAME, , 
REC996_PIPE_NAME, , 
REC997_MSG_ID, 0x0000, 
REC997_PIPE_ID, 0, 
REC997_STATE, DISABLED, 
REC997_MSG_CNT, 0, 
REC997_APP_NAME, , 
REC997_PIPE_NAME, , 
REC998_MSG_ID, 0x0000, 
REC998_PIPE_ID, 0, 
REC998_STATE, DISABLED, 
REC998_MSG_CNT, 0, 
REC998_APP_NAME, , 
REC998_PIPE_NAME, , 
REC999_MSG_ID, 0x0000, 
REC999_PIPE_ID, 0, 
REC999_STATE, DISABLED, 
REC999_MSG_CNT, 0, 
REC999_APP_NAME, , 
REC999_PIPE_NAME, , 
REC1000_MSG_ID, 0x0000, 
REC1000_PIPE_ID, 0, 
REC1000_STATE, DISABLED, 
REC1000_MSG_CNT, 0, 
REC1000_APP_NAME, , 
REC1000_PIPE_NAME, , 
REC1001_MSG_ID, 0x0000, 
REC1001_PIPE_ID, 0, 
REC1001_STATE, DISABLED, 
REC1001_MSG_CNT, 0, 
REC1001_APP_NAME, , 
REC1001_PIPE_NAME, , 
REC1002_MSG_ID, 0x0000, 
REC1002_PIPE_ID, 0, 
REC1002_STATE, DISABLED, 
REC1002_MSG_CNT, 0, 
REC1002_APP_NAME, , 
REC1002_PIPE_NAME, , 
REC1003_MSG_ID, 0x0000, 
REC1003_PIPE_ID, 0, 
REC1003_STATE, DISABLED, 
REC1003_MSG_CNT, 0, 
REC1003_APP_NAME, , 
REC1003_PIPE_NAME, , 
REC1004_MSG_ID, 0x0000, 
REC1004_PIPE_ID, 0, 
REC1004_STATE, DISABLED, 
REC1004_MSG_CNT, 0, 
REC1004_APP_NAME, , 
REC1004_PIPE_NAME, , 
REC1005_MSG_ID, 0x0000, 
REC1005_PIPE_ID, 0, 
REC1005_STATE, DISABLED, 
REC1005_MSG_CNT, 0, 
REC1005_APP_NAME, , 
REC1005_PIPE_NAME, , 
REC1006_MSG_ID, 0x0000, 
REC1006_PIPE_ID, 0, 
REC1006_STATE, DISABLED, 
REC1006_MSG_CNT, 0, 
REC1006_APP_NAME, , 
REC1006_PIPE_NAME, , 
REC1007_MSG_ID, 0x0000, 
REC1007_PIPE_ID, 0, 
REC1007_STATE, DISABLED, 
REC1007_MSG_CNT, 0, 
REC1007_APP_NAME, , 
REC1007_PIPE_NAME, , 
REC1008_MSG_ID, 0x0000, 
REC1008_PIPE_ID, 0, 
REC1008_STATE, DISABLED, 
REC1008_MSG_CNT, 0, 
REC1008_APP_NAME, , 
REC1008_PIPE_NAME, , 
REC1009_MSG_ID, 0x0000, 
REC1009_PIPE_ID, 0, 
REC1009_STATE, DISABLED, 
REC1009_MSG_CNT, 0, 
REC1009_APP_NAME, , 
REC1009_PIPE_NAME, , 
REC1010_MSG_ID, 0x0000, 
REC1010_PIPE_ID, 0, 
REC1010_STATE, DISABLED, 
REC1010_MSG_CNT, 0, 
REC1010_APP_NAME, , 
REC1010_PIPE_NAME, , 
REC1011_MSG_ID, 0x0000, 
REC1011_PIPE_ID, 0, 
REC1011_STATE, DISABLED, 
REC1011_MSG_CNT, 0, 
REC1011_APP_NAME, , 
REC1011_PIPE_NAME, , 
REC1012_MSG_ID, 0x0000, 
REC1012_PIPE_ID, 0, 
REC1012_STATE, DISABLED, 
REC1012_MSG_CNT, 0, 
REC1012_APP_NAME, , 
REC1012_PIPE_NAME, , 
REC1013_MSG_ID, 0x0000, 
REC1013_PIPE_ID, 0, 
REC1013_STATE, DISABLED, 
REC1013_MSG_CNT, 0, 
REC1013_APP_NAME, , 
REC1013_PIPE_NAME, , 
REC1014_MSG_ID, 0x0000, 
REC1014_PIPE_ID, 0, 
REC1014_STATE, DISABLED, 
REC1014_MSG_CNT, 0, 
REC1014_APP_NAME, , 
REC1014_PIPE_NAME, , 
REC1015_MSG_ID, 0x0000, 
REC1015_PIPE_ID, 0, 
REC1015_STATE, DISABLED, 
REC1015_MSG_CNT, 0, 
REC1015_APP_NAME, , 
REC1015_PIPE_NAME, , 
REC1016_MSG_ID, 0x0000, 
REC1016_PIPE_ID, 0, 
REC1016_STATE, DISABLED, 
REC1016_MSG_CNT, 0, 
REC1016_APP_NAME, , 
REC1016_PIPE_NAME, , 
REC1017_MSG_ID, 0x0000, 
REC1017_PIPE_ID, 0, 
REC1017_STATE, DISABLED, 
REC1017_MSG_CNT, 0, 
REC1017_APP_NAME, , 
REC1017_PIPE_NAME, , 
REC1018_MSG_ID, 0x0000, 
REC1018_PIPE_ID, 0, 
REC1018_STATE, DISABLED, 
REC1018_MSG_CNT, 0, 
REC1018_APP_NAME, , 
REC1018_PIPE_NAME, , 
REC1019_MSG_ID, 0x0000, 
REC1019_PIPE_ID, 0, 
REC1019_STATE, DISABLED, 
REC1019_MSG_CNT, 0, 
REC1019_APP_NAME, , 
REC1019_PIPE_NAME, , 
REC1020_MSG_ID, 0x0000, 
REC1020_PIPE_ID, 0, 
REC1020_STATE, DISABLED, 
REC1020_MSG_CNT, 0, 
REC1020_APP_NAME, , 
REC1020_PIPE_NAME, , 
REC1021_MSG_ID, 0x0000, 
REC1021_PIPE_ID, 0, 
REC1021_STATE, DISABLED, 
REC1021_MSG_CNT, 0, 
REC1021_APP_NAME, , 
REC1021_PIPE_NAME, , 
REC1022_MSG_ID, 0x0000, 
REC1022_PIPE_ID, 0, 
REC1022_STATE, DISABLED, 
REC1022_MSG_CNT, 0, 
REC1022_APP_NAME, , 
REC1022_PIPE_NAME, , 
REC1023_MSG_ID, 0x0000, 
REC1023_PIPE_ID, 0, 
REC1023_STATE, DISABLED, 
REC1023_MSG_CNT, 0, 
REC1023_APP_NAME, , 
REC1023_PIPE_NAME, , 

